osm_type,osm_id,otherIDs
r,51701,w122991127 w123158871 w122990455 w122991179 w122991054 w123157270 w123156094 w123156093 w77764381 w30894620 w30894619 w99323039 w30882967 w30882966 w30882609 w117699111 w158239019 w123153905 w30969680 w75393750 w75393809 w75393730 w75393773 w75393740 w75393724 w75393825 w75393762 w75393834 w75393759 w75393792 w75393765 w122998369 w439223492 w122998064 w122998480 w122998510 w122998272 w122998781 w123121276 w122998585 w30980837 w30980421 w122998293 w218746792 w123121282 w123121283 w122998103 w122998768 w554023668 w30979892 w122998150 w240280348 w30852427 w123120323 w122998128 w123119533 w31007781 w123119534 w122998349 w123119522 w31008002 w123115466 w123115467 w31008528 w31008607 w184643427 w123113930 w122998822 w503417808 w122998740 w123154467 w503417805 w122998045 w503460595 w123154468 w122998631 w123170538 w123170540 w219016523 w503417795 w503411101 w503517173 w503517922 w123170539 w122998216 w219016522 w123171277 w219016521 w122997941 w219016525 w122998794 w122998595 w122998642 w123300197 w123300204 w123300195 w122998145 w123300220 w123300231 w123300196 w123300199 w123300198 w123300224 w122998370 w123300200 w476752160 w476752165 w122998563 w122997900 w122998773 w123300239 w122998689 w503410737 w476379038 w476379042 w123300236 w476379054 w476379052 w476379056 w123393029 w123393025 w123393018 w503398024 w503398025 w122998746 w122998655 w122998356 w122998144 w123393017 w122998208 w122998602 w122998346 w503410736 w123393030 w123393028 w122997972 w123393024 w122997951 w123393032 w122998525 w122998668 w123393031 w123393027 w122998485 w122998624 w123393026 w123393023 w122998517 w122997857 w123006782 w123247745 w123247746 w123006668 w123007075 w123250881 w123250883 w123006596 w123253489 w123253495 w123007422 w123006647 w123007230 w123007305 w123007632 w123007710 w123255183 w123007336 w123257518 w123007401 w123257510 w123007764 w123007117 w123260736 w123260735 w123260734 w123260738 w123260733 w123263969 w123007489 w123263962 w123266355 w123006611 w123266351 w123266350 w123266353 w123266352 w123316151 w123316142 w123316143 w123006805 w123007693 w123316144 w123316137 w123316138 w123007546 w123318709 w123007602 w123318706 w123318705 w123318710 w308858751 w123318707 w123318711 w123007383 w123007604 w123318703 w123318704 w123007766 w123007513 w123325494 w123325492 w123325501 w123325509 w176441350 w123325488 w123007094 w123007626 w123007386 w123007544 w123325486 w123007120 w123006588 w123329210 w123329209 w123007622 w123329208 w123006583 w123007116 w123332116 w137301968 w123332099 w137301875 w123007695 w137301920 w123332122 w123007745 w123335181 w123006605 w123335197 w137302201 w123335180 w123335182 w123335183 w137302159 w123007115 w123007782 w123028382 w123027694 w123027138 w124641694 w137301973 w123028080 w124641733 w137302158 w123025972 w123027242 w125200390 w124641555 w124641771 w137302207 w123026968 w124641701 w124641757 w123027756 w124641631 w124641791 w170289690 w124641596 w124641720 w123026048 w123027013 w124641541 w124641507 w170289697 w124641695 w124641708 w123027205 w124641572 w124641527 w123025691 w124710260 w124710255 w124710257 w123026713 w124710251 w123028618 w123027440 w123026209 w124710254 w124710256 w124710259 w123028185 w123027854 w124710252 w123027516 w123026933 w123028205 w124710253 w123027537 w123026703 w124710258 w123064194 w47203757 w47218520 w47218516 w14357364 w146542112 w146542130 w123391575 w59632612 w123033009 w123391548 w123391596 w32589641 w123391558 w127069213 w123391561 w123033242 w32567649 w123032985 w127069226 w264252571 w127069234 w123391553 w58939720 w31250889 w31243270 w123391560 w58939722 w127069212 w127069399 w127069215 w123033260 w31852082 w32006044 w123391555 w59151639 w59151811 w127069400 w127069398 w34630367 w59256381 w253791397 w34622019 w59256384 w132664021 w26055713 w34626475 w59257320 w35176132 w35176134 w123391566 w59904822 w34626472 w151305987 w59911341 w151305998 w123391579 w123391551 w46603497 w48557342 w123268897 w48557347 w460376722 w48557354 w48557378 w373666885 w460377259 w460372429 w460371729 w34701143 w30797712 w48557399 w123268898 w30797713 w48559924 w32484621 w47218530 w25991457 w32483998 w32507728 w48598230 w32664181 w32666775 w112558374 w112558376 w48598215 w32663613 w123268895 w48598263 w123268901 w48598218 w123268899 w48598322 w32511602 w123268900 w48598325 w32225972 w35818539 w30762634 w30909352 w35818538 w264162215 w30883577 w35818732 w400818900 w37075758 w35819312 w35043925 w34717455 w34696813 w35839000 w34696814 w34716670 w285375865 w218701546 w123033016 w123032915 w123485733 w123032912 w123485732 w126521646 w126521647 w123034382 w124535135 w123034871 w124535144 w123034440 w124535148 w124535134 w124535147 w123034839 w124531072 w123034890 w124531078 w123034502 w123034428 w124531077 w124531073 w124531075 w124531074 w124531076 w123034644 w124531071 w124531070 w123034445 w124528874 w123034542 w124528870 w123034721 w123034765 w124528860 w124528862 w124528865 w124528872 w124524529 w124524528 w123034427 w124524530 w123034498 w124524527 w123034359 w124434614 w124434610 w124434609 w124434611 w124434613 w124434612 w123034375 w124434615 w122975299 w122971070 w124865087 w122974733 w124865088 w122970645 w122971298 w124865080 w124865079 w124865081 w124865085 w122970665 w122970760 w122975096 w125387680 w122975306 w122974793 w122975127 w125377279 w122975140 w125377277 w125377278 w125377275 w549752035 w122975090 w549752034 w124761787 w549752044 w230806783 w549752043 w122975156 w124761790 w124761788 w124761791 w207355677 w122974618 w123770408 w123770416 w123770423 w123271973 w207354305 w123271464 w207352475 w215405786 w72864317 w123271088 w29413689 w123270565 w123270128 w207348467 w161401132 w123269910 w296096075 w296096076 w83198375 w123269902 w123269906 w207244884 w123269912 w123269911 w207243501 w123269904 w82456436 w207238231 w123246212 w82456437 w123246210 w123246216 w207243502 w123246195 w123246205 w123246214 w123246202 w82456439 w123246213 w123246204 w123246200 w33904094 w123626410 w123626402 w122946474 w122946470 w122946613 w122946465 w123626424 w122946484 w123626432 w122944979 w123626447 w123626449 w123623660 w123623662 w123623659 w123623663 w123623658 w123623657 w124997923 w124997871 w124997900 w82455791 w82455784 w207233302 w124997894 w82455806 w208758466 w82455812 w124997888 w124997864 w29411926 w124997929 w124997913 w124997931 w29412903 w124997881 w35829664 w124997866 w70138728 w105901759 w105901964 w70039687 w209044148 w124997918 w70032767 w40469805 w40471492 w92514614 w70032753 w92514606 w70039691 w92514591 w69568286 w69568365 w44815944 w124315481 w156139791 w123004333 w124053347 w124053356 w77449167 w29454246 w220528379 w220528378 w124053341 w124053350 w212102467 w233681723 w123004322 w123620567 w124062272 w40471659 w124997906 w40471792 w556049535 w123007385 w123256726 w123256725 w123007135 n18477455 n1504546320 r1690227 r1686344 r1685677 r1693971 r1688583 r1686448 r1686449 r1685673 r1686447 r1698314 r1701133 r1699639 r1686366 r1696112 r1686649 r1686666 r1687006 r1686631 r1686359 r1693811 r1687730 r1702421 r1686699 r1702420 r1702419 r1697347 tboundary Q39
r,74804,n240103067 w32870241 w32870177 w30892155 w30981136 w30981304 w30892150 w30981401 w30965900 w30881299 w30869187 w553617085 w553617086 w30871597 w30870426 w30869240 w30850977 w30850979 w30858721 w30858894 w30843909 w553852743 w253209153 w30844319 w364679043 w30966814 w30979148 w554023665 w345830653 w30979810 w313925651 w31007780 w240280348 w122998150 w30979892 w554023668 w122998768 w122998103 w123121283 w123121282 w218746792 w122998293 w30980421 w30980837 w122998585 w123121276 w75393788 w363074133 w363074134 w75393733 w75393771 w75490344 w363079987 w363079988 w553129589 tboundary Q698606
r,74942,w364679043 w30844319 w253209153 w553852743 w30843909 w30842812 w552999085 w196091028 w196091079 w554301426 w196091027 w290710376 w554301425 w196091031 w196091033 w196097234 w196097225 w196097230 w313925743 w196097224 w196097232 w196097228 w196097235 w196097227 w366768711 w196097221 w196913618 w196097214 w196097223 w313925777 w201148330 w256277539 w75024659 w65592737 w65592470 w65592471 w65592472 w123158871 w122990455 w122991179 w122991054 w123157270 w123156094 w123156093 w77764381 w30894620 w30894619 w99323039 w30882967 w30882966 w30882609 w117699111 w158239019 w123153905 w30969680 w75393767 w364701919 w364701920 w75393757 w364430714 w313925785 w364430724 w75490345 w75393795 w75393830 w75393841 w75393791 w75393752 w75490344 w75393771 w75393733 w363074134 w363074133 w75393788 w123121276 w122998585 w30980837 w30980421 w122998293 w218746792 w123121282 w123121283 w122998103 w122998768 w554023668 w30979892 w122998150 w240280348 w31007780 w313925651 w30979810 w345830653 w554023665 w30979148 w30966814 n1898614152 tboundary Q38981
r,75152,w75393752 w75393791 w75393841 w75393830 w75393795 w75490345 w364430724 w313925785 w364430714 w75393757 w364701920 w364701919 w75393767 w30969680 w123153905 w158239019 w117699111 w30882609 w30882966 w30882967 w99323039 w30883300 w30883249 w29457957 w30888493 w30888494 w30889239 w30893075 w30881299 w30965900 w30981401 w30892150 w30981304 w30981136 w30892155 w32870177 w32870241 w553129589 w363079988 w363079987 n32627098 tboundary Q384914
r,75155,w364430717 w364666651 w123153905 w30969680 w75393767 w364701919 w364701920 w75393757 w364430714 w313925785 w364430724 w364430718 w30881540 w364430716 w364502460 w30881719 w364502451 w30881748 tboundary Q183104
r,75164,w363079988 w553129589 w44885228 w368397474 w30881540 w364430718 w75490345 w75393795 w75393830 w75393841 w75393791 w75393752 w363079987 tboundary Q698577
r,76682,w32870241 w32870177 w30980843 w362008968 w30981137 w30982512 w30982710 w30244698 w122998585 w123121276 w75393788 w363074133 w363074134 w75393733 w75393771 w75490344 w363079987 w363079988 w553129589 tboundary Q646969
r,123924,w231714459 w159018431 w424375869 w30969680 w123153905 w158238964 w77764377 w514055688 w77764378 w157538524 w124053356 w124053347 w123004333 w145041304 w288783332 w288783318 w288783317 w288783315 w288783328 w288783316 w288783321 w288786395 w288786394 w288786396 w288786397 w288785559 w288785554 w288785582 w288785563 w106979242 w288785572 w151615630 w151615629 w106979253 w187625884 w322740332 w323304127 w197492693 w26146247 w464810149 w91320954 w237919282 w237919281 w107167016 w107167003 w107166999 w107166992 w99020273 w99020263 w99021521 w99042835 w99022267 w422964410 w422964409 w99022264 w99035781 w99042188 w48815631 w331034994 w299003250 w167104415 w30340947 w385866076 w30340946 w178127111 w178127091 w385854318 w178127084 w587330988 w178127088 w29412101 w385893364 w61514585 w385893375 w61191056 w61581974 w75479460 w411114039 w58741500 w330327228 w514834552 w176021668 w176021665 w330327227 w58741502 w59902275 w75319654 w58741682 w245635110 w75134826 w83179053 w83198074 w152818444 w58741598 w176021667 w103515589 w330946340 w326814835 w416388471 w416388478 w82314777 w416388488 w580578410 w580578422 w103517558 w102135980 w83075017 w83015485 w242294778 w83075110 w83015625 w74917953 w93759990 w211232304 w131469656 w131469657 w455107055 w455107054 w191126722 w214305686 w250331722 w250331723 w191133490 w464810147 w464810150 w26146245 w464810151 w7979026 w8908508 w376245942 w376245937 w106292320 w41923862 w376228148 w376228147 w195743674 w41950356 w41948499 w332009639 w332009638 w41948489 w41948488 w196124015 w41947490 w107167015 w259067166 r4868339 r2202535 twaterway Q584
r,285633,r1665395 r271352 r2122176 r2389235 r2658455 tsuperroute Q460455
r,303432,w172298686 w174827703 w250505608 w174827704 w37338323 w250505607 w246920621 w246920620 w147519378 w26567762 w203158555 w203158556 w203158554 w38575853 w203158557 w38575851 w310132000 w38575852 w310132001 w203158558 w40799990 w309961560 w308770143 w172298684 w26298241 w172298685 w254261687 w28076022 w305893425 w203151046 w549032691 w549032692 w147519414 w369243020 w208424002 w66354336 w363222215 w363222214 w518247445 w4760273 w24397596 w362460119 w518247441 w362460122 w5665432 w369157100 w369157099 w284777704 w5665429 w5665430 w287081270 w287081269 w140312445 w5665428 w4556685 w312833451 w101991949 w96015609 w117515295 w4556684 w4556284 w4556681 w117515306 w4556286 w28181984 w51753158 w276043676 w5025997 w344995128 w344995129 w125411935 w96021347 w126080646 w96021349 w134259071 w140689908 w297088628 w140689912 w296856636 w140689900 w340440360 w296856637 w97044297 w97044319 w296859863 w296856638 w96496448 w296859853 w140689910 w296859856 w296859852 w140689899 w296859855 w96496464 w296859854 w140689902 w96496453 w20481790 w22774514 w96496445 w46922364 w4480437 w4486065 w4486063 w5366736 w38660115 w5366738 w38660105 w4524575 w4484704 w131412454 w590287577 w143317232 w25526726 w93156862 w4603746 w4603748 w111530585 w111530577 w310131993 w23215928 w310131998 w310131999 w28838920 w28838917 w241611470 w25362911 w241611469 w33773474 w28213048 w28213049 w457904680 w446586169 w457904681 w25362909 w457904678 w457904661 w338165887 w338165876 w457904668 w457904658 w338165885 w457904656 w457904657 w338165880 w338165883 w338165877 w26567691 w446586168 w457904670 w457904669 w457904671 w446586167 w8059500 w457904653 w203158528 w27639424 w131413942 w27639434 w27639431 w131413945 w203158565 w203158560 w203158562 w4935444 w8058681 w203151043 w174825339 w174825338 w203151049 w203151044 w222536580 w174825337 w361245866 w48793710 w174818950 w361245865 w203151041 w38424151 w203151053 w203151060 w174818968 w309961559 w309961549 w375282313 w45827409 w302782619 w174818958 w486449119 w486449118 w38424103 w45827410 w48226511 w48226508 w25301789 w93211998 w174818960 w174818938 w48793705 w322085969 w322085968 w48793706 w96084960 w25301802 w484790180 w549032689 w174818939 w26251864 w93112662 w26582823 w26251860 w93112670 w93112664 w26582827 w174818940 w174818970 w93106610 w205668942 w96084955 w101697301 w518295675 w101697281 w25301716 w148132312 w4934552 w199694662 w518295674 w199695201 w27119262 w93103754 w387138082 w93891826 w199695205 w199694666 w199695207 w51565982 w199694664 w199695203 w35194146 w5033408 w608686048 w608686047 w403304039 w93106603 w239331638 w199695199 w203151032 w389745441 w389745440 w203151035 w96119737 w203145290 w389415876 w389415877 w142803790 w203145289 w38751643 w174679554 w377714146 w4935499 w47478232 w47478233 w47478235 w47478234 w38751884 w38751883 w142803814 w225774123 w5033406 w203125202 w203125201 w203125203 w76229035 w244789379 w203125205 w203125204 w199617846 w199617848 w244789378 w142803840 w203145298 w111545962 w203145316 w319880441 w111545925 w319880442 w319880443 w42398847 w42398846 w203145318 w142803819 w42399338 w42399339 w305890263 w22752648 w142803825 w25908118 w26460342 w215605168 w215605167 w83541008 w45483016 w518291095 w518291091 w519991339 w518291090 w142803794 w445529154 w142803793 w142803792 w166517853 w186056684 w34254471 w34254472 w518291071 w150685209 w142803817 w289041621 w22752649 w386751274 w386751273 w142803844 w240872904 w240872903 w150685206 w25908183 w142803847 w142803853 w142803829 w142803818 w25908256 w25833628 w25833629 w518287850 w142803850 w142803815 w236129083 w236129082 w23072244 w23072245 w142803824 w22752650 w142803832 w356322662 w25908283 w5033629 w548682214 w238097292 w200043295 w25908323 w147218480 w302796260 w302796253 w376842280 w200043293 w22752834 w200043294 w289041618 w529648679 w529648674 w289041545 w26570360 w376844771 w289041543 w289041542 w275433559 w275433558 w28478950 w28830192 w316447231 w118936071 w556257338 w556257340 w30426736 w30426737 w30004661 w30004660 w135222440 w33036696 w118936072 w25908422 w25241155 w10057953 w33036695 w526733283 w25908485 w526733281 w526733282 w526733280 w526733279 w526733278 w30005039 w30005046 w526733271 w526733266 w10057742 w30005066 w526733260 w30005068 w34253446 w526733252 w226412520 w25240908 w25241002 w119079178 w25240858 w28785394 w28785393 w298204935 w186388096 w25334051 w236036772 w28785392 w230488318 w226412522 w270284305 w27728130 w298204932 w389060037 w27728131 w298204981 w298204983 w289041620 w28785389 w28785388 w162575775 w46888988 w46888987 w298204984 w298204982 w127342637 w85753074 w140064806 w298204908 w7960728 w305885959 w85753070 w305885954 w298204931 w140062969 w297737078 w258306363 w305885955 w46659067 w298204914 w161683833 w161683834 w38315949 w246389245 w431056545 w497522195 w246438475 w408862852 w408862844 w497522197 w408862845 w408862846 w408862841 w408862842 w246389246 w408862834 w408862837 w408862840 w408862843 w408862835 w408862838 w408862839 w408862836 w38315951 w297976846 w27436122 w31748599 w119134539 w142804182 w31748618 w297976998 w297976999 w299423985 w454542598 w454542597 w320340386 w454542599 w100882624 w454542596 w497522196 w497522198 troute Q645385
r,1155945,w122998272 w122998510 w122998480 w75393813 w75393759 w75393834 w75393805 w111762731 w75393727 w337929566 w75393770 w75393806 w75393756 w75393784 tboundary Q49654
r,1155946,w75393794 w75393757 w364430714 w75393840 w75393772 w75393732 tboundary Q49655
r,1155947,w75393730 w75393749 w75393732 w75393842 w75393775 w75393828 w240824834 w75393760 w75393832 w75393807 w75393748 w75393801 w75393823 w75393822 w75393796 tboundary Q49662
r,1155948,w75393777 w75393826 w75393744 w75393737 w75393824 w75393793 w75393806 w75393838 w75393727 w337929566 w75393802 w75393741 w75393829 w363074133 w75393733 w363074134 tboundary Q49651
r,1155949,w75393798 w75393822 w75393808 w75393842 w75393772 w75393815 w75393795 w75393807 w75393773 w75393740 w75393827 w75393836 tboundary Q4540
r,1155950,w75393809 w75393750 w75393767 w364701919 w364701920 w75393794 w75393749 tboundary Q49659
r,1155951,w75393815 w75393840 w313925785 w364430724 w75490345 tboundary Q49661
r,1155952,w75393724 w75393827 w75393743 w75393760 w240824834 w75393843 w75393775 w75393808 w75393796 w75393736 w75393789 w75393841 w75393833 w75393826 w75393781 w75393799 w75393820 w75393800 w75393824 w75393831 w75393754 w75393763 w75393771 w75393829 w75393788 w122998781 w75393784 w75393739 w75393802 w75393764 w75393801 w75393751 w75393747 w75393790 w75393812 tboundary Q49657
r,1155953,w122998369 w439223492 w75393765 w75393792 w75393813 w122998064 w75393746 w75393752 w75490344 w75393763 w75393787 w75393831 w75393737 w75393838 w75393770 tboundary Q49663
r,1155954,w75393789 w75393821 w75393751 w75393823 w75393798 w75393830 w75393812 w75393803 w75393828 w75393843 w75393746 w75393791 w75393833 w75393744 w75393804 w75393790 w75393820 tboundary Q49660
r,1155955,n1932181216 n3696525426 w75393773 w75393740 w75393724 w75393825 w75393762 w75393834 w75393759 w75393792 w75393765 w122998369 w439223492 w122998064 w122998480 w122998510 w122998272 w122998781 w75393788 w363074133 w75393733 w363074134 w75393771 w75490344 w75393752 w75393791 w75393841 w75393830 w75393795 w75490345 w313925785 w364430724 w75393757 w364430714 w75393767 w364701919 w364701920 w75393750 w75393809 w75393730 tboundary Q347
r,1155956,w75393762 w75393825 w75393781 w75393777 w75393805 w111762731 w75393799 w75393739 w75393756 w75393793 w75393800 w75393741 w75393754 w75393787 w75393748 w75393764 w75393804 w75393747 w75393821 w75393736 w75393803 w75393832 w75393743 w75393836 tboundary Q1844
r,1252853,w83758674 w83758670 w134222984 w490914217 tmultipolygon Q694782
r,1665395,r2925532 r2929190 r2931231 r3360417 r3360511 r3360594 r3360813 r2716464 r2716463 r1657834 r2714729 r2717753 r2717754 r2717755 r285631 r3989558 r3989559 r3989560 r4267758 r4296723 r4461148 r4461218 r4461348 r4461407 r4495003 r1999427 r4495224 r4538767 r4538768 r4538813 r4538814 r4538815 r4539162 r4539374 r4281056 r4090794 r4090728 r4069641 r4069642 r4091323 r4091882 r2924580 r4070182 r2457391 r4070183 r4203466 r4091272 r2458618 r4091274 r4091276 r4219248 r4219249 r4219250 r4219251 r4219252 r1843689 r4107906 r2385341 r4099576 r2385342 r4099116 r4099117 r4099118 r4203545 r4203743 r4203744 r4208989 r4208990 r4219391 r4219392 r2908535 r4239415 r4267461 r4267487 r6718744 r2648582 r2644202 r2644206 r2642817 r2637273 r2632354 r2627238 r2626713 r2623236 r2249131 r4782787 r4782753 r4782810 r4782828 r8169858 r8169884 r8172282 r8172325 r8172881 r8172923 r8173000 r8173489 tsuperroute
r,1683857,n240046111 w122991046 w122990740 w122990729 w30969680 w75393750 w122991105 w122990771 w122990665 w122991167 w122990633 w122991006 w122991164 tboundary Q68281
r,1683869,w122991097 w122990460 w75393740 w75393724 w75393825 w122990837 w122990724 tboundary Q68277
r,1683931,w122991193 w75393765 w122990817 w122990527 tboundary Q64571
r,1683938,w122990769 w122990731 w122991105 w75393809 w75393730 w75393773 w122990460 w122990747 tboundary Q69393
r,1683939,w122991168 w122990819 w122990837 w75393762 w75393834 w122990641 tboundary Q69612
r,1683961,w122991050 w122990641 w75393759 w75393792 w122991193 w122990982 w122990947 tboundary Q66788
r,1684081,w122990817 w122998369 w122998044 w122991161 w122990932 w122991009 w122998686 w122998510 w122997978 tboundary Q65386
r,1684110,w122991126 w122998044 w439223492 w122998064 w122998480 w122997978 w122998272 w122998781 w123121276 w122998491 w122998220 w122998287 w122998521 w122997854 w122998686 tboundary Q64178
r,1686631,n1577255384 n240035066 w122990727 w122991189 w122990699 w122990696 w122990906 w122991047 w122991116 w122990914 w122991126 w122991161 w122990932 w122991009 w122990817 w122998369 w439223492 w122998064 w122998480 w122998510 w122998272 w122998781 w123121276 w122998585 w30980837 w30980421 w122998293 w218746792 w123121282 w123121283 w122998103 w122998768 w554023668 w30979892 w122998150 w240280348 w30852427 w123120323 w122998128 w123119533 w31007781 w123119534 w122998349 w123119522 w31008002 w123115466 w123115467 w31008528 w31008607 w184643427 w123113930 w122998822 w503417808 w122998740 w123154467 w503417805 w122998045 w503460595 w123154468 w122998631 w123170538 w123170540 w123170539 w219016523 w503417795 w503411101 w503517173 w503517922 w122998216 w219016522 w123171277 w219016521 w122997941 w219016525 w122998794 w122998595 w122998642 w123300197 w123300204 w123300195 w122998145 w123300220 w123300231 w123300196 w123300199 w123300198 w123300224 w122998370 w123300200 w476752160 w476752165 w122998563 w122997900 w122998773 w123300239 w122998689 w503410737 w476379038 w476379042 w123300236 w476379054 w476379052 w476379056 w123393029 w123393025 w123393018 w503398024 w503398025 w122998746 w122998655 w122998356 w122998144 w123393017 w122998208 w122998602 w122998346 w503410736 w123393030 w123393028 w122997972 w123393024 w122997951 w123393032 w122998525 w122998668 w123393031 w123393027 w122998485 w122998624 w123393026 w123393023 w122998517 w122997857 w122998155 w122998562 w122998312 w122998698 w122998333 w131673187 w122998279 w122998011 w122998249 w122998432 w122998826 w122997919 w122998610 w503409718 w122998628 w122998653 w122998180 w122997884 w503409717 w503409716 w122998322 w503409714 w122998072 w122998797 w122998526 w122959195 w122959607 w122959206 w122959343 w122961168 w122961173 w122961156 w122961165 w122961172 w122961160 w122961109 w122961174 w122961148 w404477790 w122961166 w122961178 tboundary Q11925
r,1687006,w266705610 w122946369 w122959751 w122959116 w122959747 w122959279 w122959276 w122959949 w122959951 w122959211 w122959867 w122959565 w123145113 w122961149 w122961128 w123145112 w122961130 w122961150 w122961122 w122961111 w122961176 w122961115 w122961133 w122990727 w122991189 w122990699 w122990696 w122990906 w122991047 w122991116 w122990914 w122991126 w122991161 w122990932 w122991009 w122990817 w75393765 w75393792 w75393759 w75393834 w75393762 w75393825 w75393724 w75393740 w75393773 w75393730 w75393809 w75393750 w30969680 w123153905 w158239019 w117699111 w30882609 w30882966 w30882967 w99323039 w30894619 w30894620 w77764381 w123156093 w123156094 w123157270 w122991054 w122991179 w122990455 w123158871 w122991127 w122990920 w122990839 w122991101 w122991113 w122990768 w122990990 w122991180 w122991003 w122990917 w122991177 w122990918 w122991036 w122991107 w122991191 w122990685 w246871922 w122990659 w122990785 w200070661 w122990690 w122991158 w122991012 w122991187 w122991057 w122990692 w122990548 w122991020 w122990601 w122991065 w122991119 w122990658 w122991162 w122990657 w122990949 w122990833 w122990992 w122991117 w122991052 w122990783 w122991139 w122945121 w122945626 w122945837 w122946648 w122946165 w122946714 w122945907 w122990580 w122990991 w122991041 w122990860 w122990434 w122991053 w122990896 w122990816 w122990633 w122991006 w122991164 w122990757 w122990916 w294002219 w122991148 w122991046 w122990731 w122990859 w122991059 w122990864 w122990820 w460612154 w122990843 w122990701 w122991136 w122991175 w122990805 w122991026 w122990866 w122991123 w122991051 w122991151 w122990737 w122991103 w122991023 w122990831 w122990670 w122990987 w122991069 w122990756 w122990988 w122990892 w122991159 w122991019 w122990760 w122990834 w122990770 w122990973 w122991044 w122991205 w122991183 w122990698 w122991194 w122991027 w122991100 n240062840 n313873770 tboundary Q12746
r,1687101,w75393750 w30969680 w123153905 w158239019 w117699111 w30882609 w30882966 w30882967 w99323039 w30894619 w30894620 w77764381 w123156093 w123156094 w123157270 w122991054 w122991179 w122991039 w122990973 w122991044 w122991205 w122991183 w122990698 w122991194 w122991027 w122991100 w122991053 w122990896 w122990816 w122990633 w122991006 w122991164 w122990757 w122990916 w294002219 w122991148 w122991046 w122991105 tboundary Q188220
r,1687214,w122991062 w122991024 w122990798 w122990653 w122991168 w122991050 w122990947 w122990982 w122991193 w75393765 w122990817 w122991009 w122990932 w122991161 w122991126 w122990914 w122991116 w122991047 w122990906 w122990696 w122990699 w122991189 w122990727 w122961133 w122961115 w122961176 w122961111 w122961122 tboundary Q661066
r,1687219,w75393792 w75393759 w75393834 w75393762 w75393825 w75393724 w75393740 w75393773 w75393730 w75393809 w122991105 w122990731 w122990769 w122990667 w122990809 w203273810 w122990653 w122991168 w122991050 w122990947 w122990982 w122991193 tboundary Q75069
r,2018280,w122998788 w122998578 w122991047 w122991116 w122990914 w122991126 w122991161 w122990932 w122991009 w122990817 w122998369 w439223492 w122998064 w122998480 w122998510 w122998272 w122998781 w123121276 w122998491 w122998472 w122998102 w122997969 w122998766 w122997901 w122998555 w122998351 w122998789 w122998699 w122998665 w122998586 n26032382 tboundary Q23013948
r,2113486,r2119132 r2113378 r2128074 r2113700 r2114091 r2131103 r2131102 r2114147 r2115760 r2121864 r2116473 r2115422 r2341892 r2343751 r2115878 r2131372 r2131371 r2110285 r2110289 r2112617 r2112619 r2111133 r2110290 r2110286 r2110287 r2110418 r2110288 r2121875 r2121939 r2127254 r2133305 r2133678 r2184646 r2247337 r2247373 r2247474 r2247685 r2450508 r2247594 r2247622 r2450938 r2450802 r2128682 r2128866 r2128904 r2128915 r2131534 r2127947 r2884516 r2884518 r2884140 r2884519 r2884523 r2884522 r2884517 r2883935 r2884521 r2884520 r2127978 r2128006 r2127994 r2127484 r2127524 r2129656 r2129053 r2129138 r2129147 r2129171 r2129185 r2129328 r2129451 r2129513 r2129638 r2139316 r2131475 r2139207 r2139250 r2139274 r2174087 r2451118 r2451058 r2139363 r2506610 r2171176 r2507329 r2509205 r2141596 r2139488 r2139682 r2139559 r2545613 r2545612 r2545614 r2539828 r2139580 r2139691 r2139593 r2139563 r2139609 r2139733 r2139732 r2139684 r2141085 r2141084 r2141318 r2141203 r2141204 r2141322 r2141321 r2141323 r2141319 r2170204 r2513045 r2170766 r2515873 r2170777 r2171020 r2174015 r7727441 r2515928 r2171133 r2513971 r2505682 r2505756 r2505790 r2506037 r2505991 r2506036 r2506103 r2506537 tclassification Q1265938
r,2128682,w60787868 w257462017 w60787866 w60787867 w159018415 w441943120 w441943121 w30242730 w159018446 w159018463 w99145471 w159018442 w159018462 w116881136 w159018425 w174748812 w5136476 w174748813 w159018431 w424375869 w30969680 w123153905 w9673934 w9455210 w9455196 w44885228 w32870241 w32870177 w30980843 w158238958 w30981137 w44884651 w42278039 w30242686 tmultipolygon Q659729
r,2658455,r3989387 r3989557 tsuperroute
r,2668952,w175594698 w123802840 w123802834 w123802838 w123802837 w249713965 w249713964 w249703213 w136165223 w249718805 w249700287 w249700289 w300092119 w123873450 w123873461 w32312818 w46421312 w46421309 w356952649 w82288606 w82288621 w82288618 w356952648 w356819847 w493086314 w356819839 w356824727 w57782498 w579716621 w46424006 w46424007 w46424008 w356081909 w356081908 w356081910 w376983004 w46424009 w46424048 w46424049 w46424050 w232506561 w232310882 w46423992 w232310705 w247300484 w55702450 w350344148 w350341810 w350341742 w46426448 w195540201 w611885637 w611884493 w611885636 w83913043 w55284300 w55456812 w55455341 w83913063 w94176790 w83834763 w54939148 w83833704 w83833567 w167609292 w83833690 w83730609 w46424002 w46424004 w611854372 w611854371 w44166559 w32401720 w436014274 w436014276 w219516890 w504798846 w526996492 w527004576 w144124975 w46428058 w185999033 w146956198 w46428055 w114307640 w39332147 w146956186 w185998450 w51819069 w51816642 w185998449 w30630044 w398372185 w37794470 w398372186 w37794471 w398377196 w398377195 w398362859 w37811853 w176533407 w212810311 w30837497 w237185855 w237185852 w237185854 w237185853 w46429371 w28433793 w185998448 w46430195 w46431969 w46431971 w46431970 w46431973 w46431972 w167405102 w408993755 w402116596 w28428322 r2725459 r2707692 r2707700 r2707698 r2707699 r2707697 r2707696 r2707693 r2707694 tboundary Q458
